BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2022-01-25,ГАЗПРОМ ао,GAZP,229378,42470714906.6,293.94,289.62,305.0,294.34,296.62,302.96,143186690,295.63,295.63,294.34,29298637398.2,29298637398.2,29298637398.2,0,3,SUR,2.84
SMAL,2022-01-26,ГАЗПРОМ ао,GAZP,48,56966.6,311.4,291.45,311.4,,301.82,298.91,188,,,,0.0,0.0,0.0,0,3,SUR,-1.25
TQBR,2022-01-26,ГАЗПРОМ ао,GAZP,222767,37750723752.0,302.9,293.7,307.7,302.42,301.82,299.6,125078000,301.63,301.63,302.42,27339972379.6,27339972379.6,27339972379.6,0,3,SUR,-1.11
SMAL,2022-01-27,ГАЗПРОМ ао,GAZP,41,43417.47,299.03,295.01,342.19,,317.02,325.0,139,,,,0.0,0.0,0.0,0,3,SUR,8.73
TQBR,2022-01-27,ГАЗПРОМ ао,GAZP,333005,68501410536.0,296.93,294.0,330.0,323.02,317.02,325.25,216081130,317.4,317.4,323.02,59569292966.4,59569292966.4,59569292966.4,0,3,SUR,8.56
SMAL,2022-01-28,ГАЗПРОМ ао,GAZP,37,31119.63,329.99,321.97,336.95,,328.69,333.3,95,,,,0.0,0.0,0.0,0,3,SUR,2.55
TQBR,2022-01-28,ГАЗПРОМ ао,GAZP,204702,38206834185.5,325.5,322.05,334.9,328.88,328.69,329.58,116239740,328.26,328.26,328.88,28279136758.1,28279136758.1,28279136758.1,0,3,SUR,1.33
SMAL,2022-01-31,ГАЗПРОМ ао,GAZP,23,18630.72,333.29,328.9,337.4,,333.35,330.06,56,,,,0.0,0.0,0.0,0,3,SUR,-0.97
TQBR,2022-01-31,ГАЗПРОМ ао,GAZP,141780,23307105681.9,330.9,330.52,336.41,331.1,333.35,334.8,69919140,333.44,333.44,331.1,17824895184.6,17824895184.6,17824895184.6,0,3,SUR,1.58
SMAL,2022-02-01,ГАЗПРОМ ао,GAZP,30,36954.97,329.09,326.93,335.99,,331.0,326.93,112,,,,0.0,0.0,0.0,0,3,SUR,-0.95
TQBR,2022-02-01,ГАЗПРОМ ао,GAZP,142361,22512250305.6,334.95,325.3,336.63,329.8,331.0,330.95,68010800,331.12,331.12,329.8,15991341245.0,15991341245.0,15991341245.0,0,3,SUR,-1.15
SMAL,2022-02-02,ГАЗПРОМ ао,GAZP,19,17440.96,331.73,325.54,334.36,,330.27,330.0,53,,,,0.0,0.0,0.0,0,3,SUR,0.94
TQBR,2022-02-02,ГАЗПРОМ ао,GAZP,101744,18085881557.2,332.39,325.7,333.7,330.94,330.27,331.7,54760820,330.14,330.14,330.94,14890414517.3,14890414517.3,14890414517.3,0,3,SUR,0.23
SMAL,2022-02-03,ГАЗПРОМ ао,GAZP,28,23822.15,333.69,322.73,333.82,,325.75,325.0,73,,,,0.0,0.0,0.0,0,3,SUR,-1.52
TQBR,2022-02-03,ГАЗПРОМ ао,GAZP,114834,18763605610.7,330.0,322.3,331.0,324.82,325.75,323.75,57601360,325.66,325.66,324.82,15167103806.3,15167103806.3,15167103806.3,0,3,SUR,-2.4
SMAL,2022-02-04,ГАЗПРОМ ао,GAZP,24,23417.65,315.58,315.58,333.66,,326.62,325.7,72,,,,0.0,0.0,0.0,0,3,SUR,0.22
TQBR,2022-02-04,ГАЗПРОМ ао,GAZP,165959,28956936055.9,325.5,320.88,334.5,321.5,326.62,324.6,88655550,326.99,326.99,321.5,24646786502.3,24646786502.3,24646786502.3,0,3,SUR,0.26
SMAL,2022-02-07,ГАЗПРОМ ао,GAZP,31,29814.03,318.81,317.96,326.0,,320.93,325.93,93,,,,0.0,0.0,0.0,0,3,SUR,0.07
TQBR,2022-02-07,ГАЗПРОМ ао,GAZP,114705,18071846393.8,324.51,316.64,327.44,320.89,320.93,321.25,56310540,320.65,320.65,320.89,15009182973.0,15009182973.0,15009182973.0,0,3,SUR,-1.03
SMAL,2022-02-08,ГАЗПРОМ ао,GAZP,19,17237.6,326.52,320.88,329.09,,327.35,325.6,53,,,,0.0,0.0,0.0,0,3,SUR,-0.1
TQBR,2022-02-08,ГАЗПРОМ ао,GAZP,138397,25521822182.7,321.45,319.0,331.87,331.25,327.35,331.7,77966650,327.45,327.45,331.25,22235499418.1,22235499418.1,22235499418.1,0,3,SUR,3.25
SMAL,2022-02-09,ГАЗПРОМ ао,GAZP,22,28989.49,335.0,330.04,339.97,,334.0,339.97,87,,,,0.0,0.0,0.0,0,3,SUR,4.41
TQBR,2022-02-09,ГАЗПРОМ ао,GAZP,128451,21133097245.3,332.3,330.18,336.0,335.63,334.0,335.08,63273270,333.84,333.84,335.63,16161657136.1,16161657136.1,16161657136.1,0,3,SUR,1.02
SMAL,2022-02-10,ГАЗПРОМ ао,GAZP,17,17484.5,330.02,328.01,331.0,,330.62,328.01,53,,,,0.0,0.0,0.0,0,3,SUR,-3.52
TQBR,2022-02-10,ГАЗПРОМ ао,GAZP,130975,20476565881.6,335.41,328.1,335.47,331.06,330.62,328.93,61934110,330.28,330.28,331.06,16246558357.5,16246558357.5,16246558357.5,0,3,SUR,-1.84
SMAL,2022-02-11,ГАЗПРОМ ао,GAZP,38,34800.65,320.03,318.0,331.39,,322.43,318.0,108,,,,0.0,0.0,0.0,0,3,SUR,-3.05
TQBR,2022-02-11,ГАЗПРОМ ао,GAZP,209628,32493791824.6,328.97,316.2,328.97,323.88,322.43,318.1,100771640,323.09,323.09,323.88,22549774599.0,22549774599.0,22549774599.0,0,3,SUR,-3.29
SMAL,2022-02-14,ГАЗПРОМ ао,GAZP,24,20364.99,320.77,311.04,325.0,,315.78,319.0,64,,,,0.0,0.0,0.0,0,3,SUR,0.31
TQBR,2022-02-14,ГАЗПРОМ ао,GAZP,232631,38313359200.6,314.1,303.25,324.9,321.67,315.78,321.85,121315290,316.89,316.89,321.67,25841310246.9,25841310246.9,25841310246.9,0,3,SUR,1.18
SMAL,2022-02-15,ГАЗПРОМ ао,GAZP,16,18450.74,317.11,317.11,335.35,,331.4,330.81,56,,,,0.0,0.0,0.0,0,3,SUR,3.7
TQBR,2022-02-15,ГАЗПРОМ ао,GAZP,184583,32107612535.7,322.43,322.43,335.5,332.16,331.4,333.6,96884740,331.98,331.98,332.16,26952439343.8,26952439343.8,26952439343.8,0,3,SUR,3.65
SMAL,2022-02-16,ГАЗПРОМ ао,GAZP,13,15745.84,339.97,332.09,340.38,,336.25,338.0,47,,,,0.0,0.0,0.0,0,3,SUR,2.17
TQBR,2022-02-16,ГАЗПРОМ ао,GAZP,147824,25955539662.1,335.86,331.62,339.98,335.3,336.25,336.5,77190530,335.93,335.93,335.3,18189288420.6,18189288420.6,18189288420.6,0,3,SUR,0.87
SMAL,2022-02-17,ГАЗПРОМ ао,GAZP,24,29425.74,330.03,322.78,339.6,,327.67,322.78,90,,,,0.0,0.0,0.0,0,3,SUR,-4.5
TQBR,2022-02-17,ГАЗПРОМ ао,GAZP,184173,33476549405.5,336.37,322.04,336.37,324.46,327.67,323.51,102164080,327.29,327.29,324.46,25203320679.5,25203320679.5,25203320679.5,0,3,SUR,-3.86
SMAL,2022-02-18,ГАЗПРОМ ао,GAZP,38,28721.46,325.01,307.01,325.97,,315.58,310.0,91,,,,0.0,0.0,0.0,0,3,SUR,-3.96
TQBR,2022-02-18,ГАЗПРОМ ао,GAZP,250944,39589976977.6,325.51,306.7,329.32,310.81,315.58,309.48,125466600,316.0,316.0,310.81,31428967980.9,31428967980.9,31428967980.9,0,3,SUR,-4.34
SMAL,2022-02-21,ГАЗПРОМ ао,GAZP,129,78186.54,312.0,255.88,317.0,,283.27,255.88,271,,,,0.0,0.0,0.0,0,3,SUR,-17.46
TQBR,2022-02-21,ГАЗПРОМ ао,GAZP,796371,117077290074.7,309.48,241.0,318.9,278.15,283.27,257.3,413310930,288.33,288.33,278.15,81585319101.1,81585319101.1,81585319101.1,0,3,SUR,-16.86
SMAL,2022-02-22,ГАЗПРОМ ао,GAZP,93,57096.7,258.12,250.93,298.98,,268.62,283.47,209,,,,0.0,0.0,0.0,0,3,SUR,10.78
TQBR,2022-02-22,ГАЗПРОМ ао,GAZP,602983,87288172116.2,253.95,246.7,284.07,279.2,268.62,283.51,324950590,268.05,268.05,279.2,61130158798.3,61130158798.3,61130158798.3,0,3,SUR,10.19
TQBR,2022-02-23,ГАЗПРОМ ао,GAZP,0,0.0,,,,283.35,,,0,268.05,279.2,283.35,61130158798.3,15612864.0,61130158798.3,0,3,SUR,
SMAL,2022-02-24,ГАЗПРОМ ао,GAZP,180,58560.72,252.2,128.7,254.33,,177.46,239.99,342,,,,0.0,0.0,0.0,0,3,SUR,-15.34
TQBR,2022-02-24,ГАЗПРОМ ао,GAZP,820665,73517073921.3,255.02,126.53,255.02,189.1,177.46,210.0,414024040,169.05,169.05,189.1,53917376079.31,53917376079.31,53917376079.31,0,3,SUR,-25.93
SMAL,2022-02-25,ГАЗПРОМ ао,GAZP,62,47719.95,227.6,190.01,240.0,,221.39,228.0,213,,,,0.0,0.0,0.0,0,3,SUR,-5.0
TQBR,2022-02-25,ГАЗПРОМ ао,GAZP,446781,46878977855.9,208.01,191.6,244.94,238.0,221.39,228.0,211877250,220.54,220.54,238.0,42144497699.9,42144497699.9,42144497699.9,0,3,SUR,8.57
TQBR,2022-02-28,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,220.54,238.0,228.55,42144497699.9,518840.0,42144497699.9,0,3,SUR,
TQBR,2022-03-01,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,220.54,238.0,228.55,42144497699.9,518840.0,42144497699.9,0,3,SUR,
TQBR,2022-03-02,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,188.35,238.0,228.55,96061873779.22,518840.0,96061873779.22,0,3,SUR,
TQBR,2022-03-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,220.54,238.0,228.55,42144497699.9,518840.0,42144497699.9,0,3,SUR,
TQBR,2022-03-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,233.86,238.0,228.55,239000000000.0,518840.0,239000000000.0,0,3,SUR,
TQBR,2022-03-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,212.97,238.0,228.55,157192032577.52,518840.0,157192032577.52,0,3,SUR,
TQBR,2022-03-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,188.35,238.0,228.55,96061873779.22,518840.0,96061873779.22,0,3,SUR,
TQBR,2022-03-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,188.35,238.0,228.55,96061873779.22,518840.0,96061873779.22,0,3,SUR,
TQBR,2022-03-14,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,220.54,238.0,228.55,42144497699.9,518840.0,42144497699.9,0,3,SUR,
TQBR,2022-03-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-21,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-22,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
TQBR,2022-03-23,ГАЗПРОМ ао,GAZP,0,0.0,,,,228.55,,,0,,238.0,228.55,0.0,518840.0,0.0,0,3,SUR,
SMAL,2022-03-24,ГАЗПРОМ ао,GAZP,61,40581.34,278.92,250.04,278.92,,262.17,250.04,153,,,,0.0,0.0,0.0,0,3,SUR,9.67
TQBR,2022-03-24,ГАЗПРОМ ао,GAZP,290298,22512248266.0,251.41,232.0,278.9,258.51,262.17,258.51,85870120,262.17,262.17,258.51,22512248266.0,22512248266.0,22512248266.0,0,3,SUR,13.38
SMAL,2022-03-25,ГАЗПРОМ ао,GAZP,62,49501.69,258.8,225.2,279.99,,240.04,225.24,204,,,,0.0,0.0,0.0,0,3,SUR,-9.92
TQBR,2022-03-25,ГАЗПРОМ ао,GAZP,203511,16175205703.0,263.99,225.6,269.33,227.0,240.04,227.0,67384870,240.04,240.04,227.0,16175205703.0,16175205703.0,16175205703.0,0,3,SUR,-12.19
SMAL,2022-03-28,ГАЗПРОМ ао,GAZP,34,23285.13,220.0,218.01,230.77,,223.27,219.0,105,,,,0.0,0.0,0.0,0,3,SUR,-2.77
TQBR,2022-03-28,ГАЗПРОМ ао,GAZP,116821,5637501908.0,225.0,213.03,229.45,218.6,223.27,218.6,25249730,223.27,223.27,218.6,5637501908.0,5637501908.0,5637501908.0,0,3,SUR,-3.7
SMAL,2022-03-29,ГАЗПРОМ ао,GAZP,56,18679.81,220.99,205.88,226.98,,217.33,205.88,87,,,,0.0,0.0,0.0,0,3,SUR,-5.99
TQBR,2022-03-29,ГАЗПРОМ ао,GAZP,162106,8780454694.2,220.0,206.0,226.0,208.0,217.33,208.0,40380090,217.45,217.45,208.0,8780454694.2,8780454694.2,8780454694.2,0,3,SUR,-4.85
SMAL,2022-03-30,ГАЗПРОМ ао,GAZP,33,20570.45,218.77,210.84,219.09,,215.46,215.5,96,,,,0.0,0.0,0.0,0,3,SUR,4.67
SPEQ,2022-03-30,ГАЗПРОМ ао,GAZP,947,5873799836.0,202.99,202.99,202.99,,,202.99,28936400,,,,0.0,0.0,0.0,0,3,SUR,-38.09
TQBR,2022-03-30,ГАЗПРОМ ао,GAZP,92298,8337661490.8,211.0,210.52,219.41,216.0,215.46,216.0,38680160,215.55,215.55,216.0,8337661490.8,8337661490.8,8337661490.8,0,3,SUR,3.85
SMAL,2022-03-31,ГАЗПРОМ ао,GAZP,43,37756.66,222.98,220.79,254.99,,235.3,243.99,160,,,,0.0,0.0,0.0,0,3,SUR,13.22
TQBR,2022-03-31,ГАЗПРОМ ао,GAZP,305917,19803292468.6,218.98,217.1,249.0,242.48,235.3,242.48,84081100,235.53,235.53,242.48,19803292468.6,19803292468.6,19803292468.6,0,3,SUR,12.26
SMAL,2022-04-01,ГАЗПРОМ ао,GAZP,24,19606.55,248.97,240.01,259.69,,251.0,253.19,78,,,,0.0,0.0,0.0,0,3,SUR,3.77
TQBR,2022-04-01,ГАЗПРОМ ао,GAZP,215110,12714734101.7,245.9,242.48,258.7,251.4,251.0,251.4,50666270,250.95,250.95,251.4,12714734101.7,12714734101.7,12714734101.7,0,3,SUR,3.68
SMAL,2022-04-04,ГАЗПРОМ ао,GAZP,28,15085.82,249.01,243.01,255.97,,251.68,253.99,60,,,,0.0,0.0,0.0,0,3,SUR,0.32
TQBR,2022-04-04,ГАЗПРОМ ао,GAZP,153886,10333590044.0,254.03,237.31,259.99,252.9,251.68,252.9,41058980,251.68,251.68,252.9,10333590044.0,10333590044.0,10333590044.0,0,3,SUR,0.6
SMAL,2022-04-05,ГАЗПРОМ ао,GAZP,36,21054.45,250.21,235.79,255.99,,244.92,239.79,86,,,,0.0,0.0,0.0,0,3,SUR,-5.59
TQBR,2022-04-05,ГАЗПРОМ ао,GAZP,156107,9790904007.1,254.0,231.45,256.39,243.5,244.92,243.5,39973220,244.94,244.94,243.5,9790904007.1,9790904007.1,9790904007.1,0,3,SUR,-3.72
SMAL,2022-04-06,ГАЗПРОМ ао,GAZP,24,16085.54,239.99,238.79,250.97,,243.38,240.25,66,,,,0.0,0.0,0.0,0,3,SUR,0.19
TQBR,2022-04-06,ГАЗПРОМ ао,GAZP,83962,5012277771.2,238.41,234.41,247.8,239.7,243.38,239.7,20595350,243.37,243.37,239.7,5012277771.2,5012277771.2,5012277771.2,0,3,SUR,-1.56
SMAL,2022-04-07,ГАЗПРОМ ао,GAZP,12,5057.84,243.0,238.01,244.92,,242.43,241.0,21,,,,0.0,0.0,0.0,0,3,SUR,0.31
TQBR,2022-04-07,ГАЗПРОМ ао,GAZP,84857,5434875701.5,240.04,239.13,246.8,245.0,242.43,245.0,22416890,242.45,242.45,245.0,5434875701.5,5434875701.5,5434875701.5,0,3,SUR,2.21
SMAL,2022-04-08,ГАЗПРОМ ао,GAZP,9,5816.11,255.0,240.0,255.0,,242.38,243.0,24,,,,0.0,0.0,0.0,0,3,SUR,0.83
TQBR,2022-04-08,ГАЗПРОМ ао,GAZP,64711,3598954977.3,246.79,240.0,246.79,241.07,242.38,241.07,14845610,242.43,242.43,241.07,3598954977.3,3598954977.3,3598954977.3,0,3,SUR,-1.6
SMAL,2022-04-11,ГАЗПРОМ ао,GAZP,33,15539.07,243.0,233.01,244.99,,238.98,235.69,65,,,,0.0,0.0,0.0,0,3,SUR,-3.01
TQBR,2022-04-11,ГАЗПРОМ ао,GAZP,72546,3747244837.6,241.9,234.16,242.78,234.55,238.98,234.55,15676960,239.03,239.03,234.55,3747244837.6,3747244837.6,3747244837.6,0,3,SUR,-2.7
SMAL,2022-04-12,ГАЗПРОМ ао,GAZP,18,6695.9,230.0,225.1,237.0,,229.57,236.82,29,,,,0.0,0.0,0.0,0,3,SUR,0.48
TQBR,2022-04-12,ГАЗПРОМ ао,GAZP,104488,6129927530.6,234.0,223.0,236.63,236.3,229.57,236.3,26676990,229.78,229.78,236.3,6129927530.6,6129927530.6,6129927530.6,0,3,SUR,0.75
SMAL,2022-04-13,ГАЗПРОМ ао,GAZP,23,19923.43,243.0,228.88,243.39,,235.68,228.88,85,,,,0.0,0.0,0.0,0,3,SUR,-3.35
TQBR,2022-04-13,ГАЗПРОМ ао,GAZP,57711,2993823236.2,238.0,232.13,239.64,234.87,235.68,234.87,12702160,235.69,235.69,234.87,2993823236.2,2993823236.2,2993823236.2,0,3,SUR,-0.61
SMAL,2022-04-14,ГАЗПРОМ ао,GAZP,32,18729.35,230.78,220.01,233.97,,227.46,222.0,83,,,,0.0,0.0,0.0,0,3,SUR,-3.01
TQBR,2022-04-14,ГАЗПРОМ ао,GAZP,95429,4995104822.5,235.0,221.1,235.5,222.11,227.46,222.11,21964490,227.42,227.42,222.11,4995104822.5,4995104822.5,4995104822.5,0,3,SUR,-5.43
SMAL,2022-04-15,ГАЗПРОМ ао,GAZP,26,11401.94,225.7,220.8,226.0,,222.14,224.99,51,,,,0.0,0.0,0.0,0,3,SUR,1.35
TQBR,2022-04-15,ГАЗПРОМ ао,GAZP,83668,4438647556.8,222.0,215.74,226.65,224.0,222.14,224.0,19981170,222.14,222.14,224.0,4438647556.8,4438647556.8,4438647556.8,0,3,SUR,0.85
SMAL,2022-04-18,ГАЗПРОМ ао,GAZP,16,10714.83,219.01,217.21,228.97,,220.36,220.99,48,,,,0.0,0.0,0.0,0,3,SUR,-1.78
TQBR,2022-04-18,ГАЗПРОМ ао,GAZP,75585,3444776595.7,224.1,216.6,226.0,216.99,220.36,216.99,15632330,220.36,220.36,216.99,3444776595.7,3444776595.7,3444776595.7,0,3,SUR,-3.13
SMAL,2022-04-19,ГАЗПРОМ ао,GAZP,25,17161.9,224.99,207.65,224.99,,213.37,221.2,80,,,,0.0,0.0,0.0,0,3,SUR,0.1
TQBR,2022-04-19,ГАЗПРОМ ао,GAZP,122387,6552986795.6,216.9,207.0,222.0,220.72,213.37,220.72,30711040,213.38,213.38,220.72,6552986795.6,6552986795.6,6552986795.6,0,3,SUR,1.72
SMAL,2022-04-20,ГАЗПРОМ ао,GAZP,19,12003.49,219.15,212.79,236.89,,223.36,228.79,54,,,,0.0,0.0,0.0,0,3,SUR,3.43
TQBR,2022-04-20,ГАЗПРОМ ао,GAZP,118138,7492867161.9,221.43,215.63,229.84,218.92,223.36,218.92,33617060,222.89,222.89,218.92,7492867161.9,7492867161.9,7492867161.9,0,3,SUR,-0.82
SMAL,2022-04-21,ГАЗПРОМ ао,GAZP,25,23000.17,215.79,209.42,219.54,,215.42,209.42,106,,,,0.0,0.0,0.0,0,3,SUR,-8.47
TQBR,2022-04-21,ГАЗПРОМ ао,GAZP,91872,5237565194.7,220.0,210.29,221.0,210.29,215.42,210.29,24332810,215.25,215.25,210.29,5237565194.7,5237565194.7,5237565194.7,0,3,SUR,-3.94
SMAL,2022-04-22,ГАЗПРОМ ао,GAZP,29,19680.94,240.92,167.85,240.92,,210.51,210.87,96,,,,0.0,0.0,0.0,0,3,SUR,0.69
TQBR,2022-04-22,ГАЗПРОМ ао,GAZP,102582,6059844665.6,210.5,207.01,215.0,208.0,210.51,208.0,28813400,210.31,210.31,208.0,6059844665.6,6059844665.6,6059844665.6,0,3,SUR,-1.09
SMAL,2022-04-25,ГАЗПРОМ ао,GAZP,33,20364.97,215.0,205.0,217.0,,205.61,206.75,97,,,,0.0,0.0,0.0,0,3,SUR,-1.95
TQBR,2022-04-25,ГАЗПРОМ ао,GAZP,84209,3878725277.8,209.95,201.12,209.95,206.35,205.61,206.35,18864290,205.61,205.61,206.35,3878725277.8,3878725277.8,3878725277.8,0,3,SUR,-0.79
SMAL,2022-04-26,ГАЗПРОМ ао,GAZP,30,23266.38,206.09,206.09,228.0,,220.35,224.5,107,,,,0.0,0.0,0.0,0,3,SUR,8.59
TQBR,2022-04-26,ГАЗПРОМ ао,GAZP,129749,10255227736.3,207.97,206.54,229.74,225.85,220.35,225.85,46546720,220.32,220.32,225.85,10255227736.3,10255227736.3,10255227736.3,0,3,SUR,9.45
SMAL,2022-04-27,ГАЗПРОМ ао,GAZP,15,7452.51,228.43,227.01,239.78,,232.51,239.78,32,,,,0.0,0.0,0.0,0,3,SUR,6.81
TQBR,2022-04-27,ГАЗПРОМ ао,GAZP,133506,11234713986.5,226.01,221.61,237.5,237.15,232.51,237.15,48324930,232.48,232.48,237.15,11234713986.5,11234713986.5,11234713986.5,0,3,SUR,5.0
SMAL,2022-04-28,ГАЗПРОМ ао,GAZP,26,16488.59,243.78,235.07,248.88,,241.76,240.0,68,,,,0.0,0.0,0.0,0,3,SUR,0.09
TQBR,2022-04-28,ГАЗПРОМ ао,GAZP,205034,16701157842.4,239.4,235.5,249.0,237.53,241.76,237.53,69099750,241.7,241.7,237.53,16701157842.4,16701157842.4,16701157842.4,0,3,SUR,0.16
SMAL,2022-04-29,ГАЗПРОМ ао,GAZP,20,12309.16,244.97,238.01,244.97,,242.06,240.8,51,,,,0.0,0.0,0.0,0,3,SUR,0.33
TQBR,2022-04-29,ГАЗПРОМ ао,GAZP,126616,10522782313.1,238.55,238.0,245.43,240.4,242.06,240.4,43469200,242.07,242.07,240.4,10522782313.1,10522782313.1,10522782313.1,0,3,SUR,1.21
SMAL,2022-05-04,ГАЗПРОМ ао,GAZP,20,22493.56,233.33,232.32,247.88,,237.02,234.99,96,,,,0.0,0.0,0.0,0,3,SUR,-2.41
TQBR,2022-05-04,ГАЗПРОМ ао,GAZP,82828,4975812141.9,241.0,233.12,244.39,234.16,237.02,234.16,20992990,237.02,237.02,234.16,4975812141.9,4975812141.9,4975812141.9,0,3,SUR,-2.6
SMAL,2022-05-05,ГАЗПРОМ ао,GAZP,19,13973.0,239.94,233.11,248.98,,237.65,237.09,59,,,,0.0,0.0,0.0,0,3,SUR,0.89
TQBR,2022-05-05,ГАЗПРОМ ао,GAZP,59917,3522423229.6,235.54,235.08,239.4,238.6,237.65,238.6,14822190,237.65,237.65,238.6,3522423229.6,3522423229.6,3522423229.6,0,3,SUR,1.9
SMAL,2022-05-06,ГАЗПРОМ ао,GAZP,8,2146.45,234.02,234.02,241.5,,238.75,238.54,9,,,,0.0,0.0,0.0,0,3,SUR,0.61
TQBR,2022-05-06,ГАЗПРОМ ао,GAZP,68157,4300030312.4,238.5,235.1,242.92,240.1,238.75,240.1,18010420,238.75,238.75,240.1,4300030312.4,4300030312.4,4300030312.4,0,3,SUR,0.63
SMAL,2022-05-11,ГАЗПРОМ ао,GAZP,11,5523.42,240.1,238.1,244.97,,240.93,244.97,23,,,,0.0,0.0,0.0,0,3,SUR,2.7
TQBR,2022-05-11,ГАЗПРОМ ао,GAZP,64986,4000148049.3,239.8,237.58,243.35,241.99,240.93,241.99,16603030,240.93,240.93,241.99,4000148049.3,4000148049.3,4000148049.3,0,3,SUR,0.79
SMAL,2022-05-12,ГАЗПРОМ ао,GAZP,23,15113.93,227.0,227.0,244.95,,235.32,230.01,64,,,,0.0,0.0,0.0,0,3,SUR,-6.11
TQBR,2022-05-12,ГАЗПРОМ ао,GAZP,81373,5744197011.9,241.89,227.22,241.89,230.56,235.32,230.56,24430110,235.13,235.13,230.56,5744197011.9,5744197011.9,5744197011.9,0,3,SUR,-4.72
SMAL,2022-05-13,ГАЗПРОМ ао,GAZP,18,8618.37,237.98,227.02,238.6,,233.83,233.09,37,,,,0.0,0.0,0.0,0,3,SUR,1.34
TQBR,2022-05-13,ГАЗПРОМ ао,GAZP,68374,4058045433.8,232.5,229.02,237.2,235.52,233.83,235.52,17353200,233.85,233.85,235.52,4058045433.8,4058045433.8,4058045433.8,0,3,SUR,2.15
SMAL,2022-05-16,ГАЗПРОМ ао,GAZP,14,11506.52,238.01,235.79,245.08,,242.22,243.6,48,,,,0.0,0.0,0.0,0,3,SUR,4.51
TQBR,2022-05-16,ГАЗПРОМ ао,GAZP,105652,6855961421.3,234.0,233.11,246.95,244.2,242.22,244.2,28311920,242.16,242.16,244.2,6855961421.3,6855961421.3,6855961421.3,0,3,SUR,3.69
SMAL,2022-05-17,ГАЗПРОМ ао,GAZP,41,18915.02,245.06,245.06,257.99,,252.49,257.99,75,,,,0.0,0.0,0.0,0,3,SUR,5.91
TQBR,2022-05-17,ГАЗПРОМ ао,GAZP,182407,15154451594.2,246.01,245.3,260.0,258.8,252.49,258.8,60032370,252.44,252.44,258.8,15154451594.2,15154451594.2,15154451594.2,0,3,SUR,5.98
SMAL,2022-05-18,ГАЗПРОМ ао,GAZP,23,15884.16,266.5,262.09,268.8,,265.88,262.09,60,,,,0.0,0.0,0.0,0,3,SUR,1.59
TQBR,2022-05-18,ГАЗПРОМ ао,GAZP,170787,13621059741.6,261.1,261.0,269.42,264.84,265.88,264.84,51227600,265.89,265.89,264.84,13621059741.6,13621059741.6,13621059741.6,0,3,SUR,2.33
SMAL,2022-05-19,ГАЗПРОМ ао,GAZP,6,2127.43,267.0,265.41,267.0,,266.27,266.0,8,,,,0.0,0.0,0.0,0,3,SUR,1.49
TQBR,2022-05-19,ГАЗПРОМ ао,GAZP,87517,6651990429.1,268.0,262.65,269.78,266.68,266.27,266.68,24980910,266.28,266.28,266.68,6651990429.1,6651990429.1,6651990429.1,0,3,SUR,0.69
SMAL,2022-05-20,ГАЗПРОМ ао,GAZP,19,12357.68,269.99,261.01,269.99,,264.0,264.92,47,,,,0.0,0.0,0.0,0,3,SUR,-0.41
TQBR,2022-05-20,ГАЗПРОМ ао,GAZP,97041,7288273691.2,268.46,260.41,268.9,263.0,264.0,263.0,27615130,263.92,263.92,263.0,7288273691.2,7288273691.2,7288273691.2,0,3,SUR,-1.38
